LAT,LON,DELTA_PCO2,PCO2_SW,AREA_MKM2,FLUXM2SW06,FLUXGMSW06,TFLUXSW06
-20,102.5,-12.56,345.18,0.232365,-0.670336,-8.050735,-1.871
-20,107.5,-8.845,348.25,0.232365,-0.431943,-5.187635,-1.2057
-20,112.5,3.114,358.97,0.232365,0.093978,1.128676,0.2623
-20,152.5,-9.006,347.09,0.232365,-0.378343,-4.543899,-1.0559
-20,157.5,-11.058,344.94,0.232365,-0.503152,-6.042856,-1.4042
-20,162.5,-15.136,340.78,0.232365,-0.695046,-8.347502,-1.9397
-20,167.5,-23.872,331.87,0.232365,-1.039857,-12.488683,-2.9022
-20,172.5,-25.959,329.7,0.232365,-1.101964,-13.234588,-3.0755
-20,177.5,-22.981,332.45,0.232365,-0.893003,-10.724966,-2.4923
-20,182.5,-20.413,335.16,0.232365,-0.822882,-9.882813,-2.2966
-20,187.5,-28.298,327.22,0.232365,-1.188048,-14.268456,-3.3158
-20,192.5,-25.638,329.81,0.232365,-1.051615,-12.629896,-2.935
-20,197.5,-22.086,333.44,0.232365,-0.873564,-10.491504,-2.4379
-20,202.5,-15.499,340.07,0.232365,-0.594334,-7.137951,-1.6588
-20,207.5,-6.57,348.92,0.232365,-0.255747,-3.071521,-0.7139
-20,212.5,-6.14,349.33,0.232365,-0.212847,-2.556292,-0.594
-20,217.5,-6.63,349.05,0.232365,-0.238448,-2.86376,-0.6656
-20,222.5,-3.332,352.62,0.232365,-0.130393,-1.56602,-0.364
-20,227.5,2.722,358.99,0.232365,0.062676,0.752739,0.1749
-20,232.5,4.173,360.84,0.232365,0.110389,1.325772,0.308
-20,237.5,9.353,366.5,0.232365,0.289821,3.48075,0.809
-20,242.5,18.653,376.37,0.232365,0.604784,7.263456,1.6878
-20,247.5,21.693,380.01,0.232365,0.714217,8.577746,1.9933
-20,252.5,23.257,382.21,0.232365,0.756712,9.088111,2.1119
-20,257.5,23.209,382.79,0.232365,0.762211,9.154154,2.1274
-20,262.5,16.775,376.88,0.232365,0.523175,6.283332,1.4601
-20,267.5,16.823,377.35,0.232365,0.508199,6.10347,1.4184
-20,272.5,14.475,375.29,0.232365,0.442831,5.3184,1.2358
-20,277.5,10.723,371.6,0.232365,0.338407,4.064268,0.9444
-20,282.5,16.885,377.33,0.232365,0.481742,5.785721,1.3447
-20,287.5,22.322,382.15,0.232365,0.368461,4.425217,1.0283
-20,322.5,9.142,366.11,0.232365,0.271366,3.259106,0.7574
-20,327.5,12.634,369.97,0.232365,0.380253,4.566839,1.0612
-20,332.5,19.383,377.35,0.232365,0.520274,6.248491,1.4521
-20,337.5,18.888,377.46,0.232365,0.485925,5.835959,1.3561
-20,342.5,18.492,377.68,0.232365,0.502776,6.03834,1.4033
-20,347.5,15.318,375.08,0.232365,0.449575,5.399396,1.2547
-20,352.5,16.676,376.91,0.232365,0.498897,5.991753,1.3925
-20,357.5,14.423,374.94,0.232365,0.472969,5.680358,1.3201
-24,2.5,6.716,367.91,0.225896,0.183371,2.202286,0.4975
-24,7.5,5.641,366.81,0.225896,0.216923,2.605245,0.5884
-24,37.5,-7.64,349.36,0.225896,-0.205344,-2.466181,-0.5572
-24,42.5,-5.637,351.04,0.225896,-0.155021,-1.861802,-0.4205
-24,52.5,-15.248,342.62,0.225896,-0.639553,-7.681032,-1.7352
-24,57.5,-17.33,340.98,0.225896,-0.774835,-9.305768,-2.1025
-24,62.5,-21.181,337.52,0.225896,-0.98233,-11.797783,-2.6652
-24,67.5,-19.947,339.06,0.225896,-0.939328,-11.281329,-2.5486
-24,72.5,-15.321,343.95,0.225896,-0.682335,-8.194843,-1.8511
-24,77.5,-19.44,340.01,0.225896,-0.862183,-10.354818,-2.3392
-24,82.5,-19.977,339.62,0.225896,-0.877324,-10.536661,-2.3803
-24,87.5,-16.265,343.47,0.225896,-0.703279,-8.446381,-1.9084
-24,92.5,-15.578,344.24,0.225896,-0.662674,-7.958715,-1.7979
-24,97.5,-15.513,344.25,0.225896,-0.651614,-7.825884,-1.768
-24,102.5,-17.789,341.71,0.225896,-0.751159,-9.02142,-2.0382
-24,107.5,-13.673,345.12,0.225896,-0.605684,-7.274265,-1.6431
-24,112.5,-8.618,348.69,0.225896,-0.362903,-4.358465,-0.9846
-24,157.5,-15.07,342.35,0.225896,-0.602051,-7.230633,-1.6337
-24,162.5,-20.55,336.92,0.225896,-0.832918,-10.003345,-2.2601
-24,167.5,-26.136,331.22,0.225896,-1.058272,-12.709847,-2.8713
-24,172.5,-29.292,328,0.225896,-1.239716,-14.888989,-3.3637
-24,177.5,-29.468,327.73,0.225896,-1.279895,-15.371539,-3.4726
-24,182.5,-28.883,328.31,0.225896,-1.238058,-14.869077,-3.359
-24,187.5,-30.622,326.64,0.225896,-1.315977,-15.804884,-3.5705
-24,192.5,-31.343,325.94,0.225896,-1.352733,-16.246323,-3.6704
-24,197.5,-27.912,329.37,0.225896,-1.172947,-14.087093,-3.1824
-24,202.5,-19.016,338.28,0.225896,-0.757713,-9.100133,-2.0558
-24,207.5,-21.74,335.52,0.225896,-0.905467,-10.874659,-2.4568
-24,212.5,-12.515,344.7,0.225896,-0.538288,-6.464839,-1.4605
-24,217.5,-8.982,348.23,0.225896,-0.377958,-4.539276,-1.0254
-24,222.5,-8.474,348.84,0.225896,-0.353957,-4.251024,-0.9604
-24,227.5,-4.918,352.53,0.225896,-0.22297,-2.67787,-0.6048
-24,232.5,-3.704,353.97,0.225896,-0.17687,-2.124209,-0.48
-24,237.5,2.998,361.01,0.225896,0.088201,1.059294,0.2393
-24,242.5,8.161,366.62,0.225896,0.260841,3.1327,0.7078
-24,247.5,11.621,370.59,0.225896,0.362704,4.356075,0.9842
-24,252.5,14.114,373.61,0.225896,0.423382,5.084818,1.1487
-24,257.5,15.144,375.19,0.225896,0.450831,5.41448,1.2232
-24,262.5,17.753,378.32,0.225896,0.494028,5.933276,1.3404
-24,267.5,15.853,376.85,0.225896,0.406942,4.887373,1.1042
-24,272.5,10.853,372.17,0.225896,0.250225,3.005202,0.6789
-24,277.5,6.316,367.72,0.225896,0.159554,1.916244,0.4329
-24,282.5,7.374,368.56,0.225896,0.264248,3.173618,0.7169
-24,287.5,11.079,371.48,0.225896,0.215785,2.591578,0.5855
-24,317.5,3.757,361.31,0.225896,0.056772,0.681832,0.1538
-24,322.5,4.603,362.23,0.225896,0.113604,1.364384,0.3082
-24,327.5,6.238,364.38,0.225896,0.143951,1.728852,0.3906
-24,332.5,13.356,371.95,0.225896,0.333382,4.003918,0.9047
-24,337.5,13.143,372.2,0.225896,0.343114,4.120799,0.9308
-24,342.5,23.493,383.07,0.225896,0.592334,7.113931,1.6072
-24,347.5,23.053,383.15,0.225896,0.568878,6.832225,1.5436
-24,352.5,17.499,378.09,0.225896,0.433214,5.2029,1.1753
-24,357.5,8.731,369.72,0.225896,0.216038,2.594616,0.5863
-28,2.5,3.498,365.24,0.218326,0.069989,0.840568,0.1835
-28,7.5,-8.213,353.53,0.218326,-0.310831,-3.73308,-0.815
-28,12.5,-13.762,347.81,0.218326,-0.672067,-8.071525,-1.7624
-28,37.5,-13.978,344.18,0.218326,-0.518919,-6.232217,-1.3608
-28,42.5,-12.327,345.85,0.218326,-0.500058,-6.005697,-1.3113
-28,47.5,-21.642,337.01,0.218326,-1.028667,-12.354291,-2.6975
-28,52.5,-21.024,338.34,0.218326,-0.922724,-11.081915,-2.4199
-28,57.5,-21.992,337.88,0.218326,-0.932432,-11.198508,-2.4452
-28,62.5,-22.041,338.25,0.218326,-0.904043,-10.857556,-2.3708
-28,67.5,-20.119,340.49,0.218326,-0.797838,-9.582034,-2.0922
-28,72.5,-13.611,347.24,0.218326,-0.5647,-6.782047,-1.4807
-28,77.5,-20.438,340.56,0.218326,-0.745874,-8.957947,-1.9558
-28,82.5,-19.171,341.97,0.218326,-0.680935,-8.178029,-1.7856
-28,87.5,-16.853,344.4,0.218326,-0.591031,-7.098282,-1.5498
-28,92.5,-9.372,351.92,0.218326,-0.365347,-4.387817,-0.958
-28,97.5,-14.118,347.11,0.218326,-0.508221,-6.103734,-1.3329
-28,102.5,-18.058,342.9,0.218326,-0.672989,-8.082598,-1.7649
-28,107.5,-17.567,342.72,0.218326,-0.752669,-9.039555,-1.9737
-28,112.5,-16.618,342.27,0.218326,-0.80524,-9.670932,-2.1115
-28,157.5,-22.293,336.11,0.218326,-0.968941,-11.636981,-2.5408
-28,162.5,-22.879,335.8,0.218326,-1.038823,-12.476264,-2.7241
-28,167.5,-28.289,330.54,0.218326,-1.279747,-15.369761,-3.3558
-28,172.5,-31.311,327.52,0.218326,-1.383376,-16.614346,-3.6276
-28,177.5,-27.971,330.77,0.218326,-1.255107,-15.073835,-3.2912
-28,182.5,-30.431,328.34,0.218326,-1.36063,-16.341166,-3.568
-28,187.5,-32.253,326.55,0.218326,-1.497028,-17.979306,-3.9257
-28,192.5,-37.257,321.57,0.218326,-1.740049,-20.897988,-4.563
-28,197.5,-23.616,335.22,0.218326,-1.07857,-12.953626,-2.8283
-28,202.5,-21.028,337.84,0.218326,-0.952481,-11.439297,-2.4977
-28,207.5,-21.375,337.47,0.218326,-0.983659,-11.813745,-2.5795
-28,212.5,-18.769,340.07,0.218326,-0.850967,-10.220114,-2.2316
-28,217.5,-14.211,344.63,0.218326,-0.605292,-7.269557,-1.5872
-28,222.5,-16.848,341.98,0.218326,-0.767923,-9.222755,-2.0138
-28,227.5,-15.385,343.45,0.218326,-0.71309,-8.564211,-1.8699
-28,232.5,-7.691,351.28,0.218326,-0.342127,-4.108945,-0.8971
-28,237.5,-5.023,354.16,0.218326,-0.221951,-2.665632,-0.5822
-28,242.5,-0.302,359.18,0.218326,-0.028745,-0.345227,-0.0754
-28,247.5,3.602,363.43,0.218326,0.120121,1.442653,0.315
-28,252.5,7.043,367.28,0.218326,0.239194,2.87272,0.6271
-28,257.5,9.172,369.84,0.218326,0.309411,3.716026,0.8114
-28,262.5,12.476,373.57,0.218326,0.370744,4.452635,0.9722
-28,267.5,11.133,372.58,0.218326,0.263936,3.169871,0.6921
-28,272.5,7.058,368.79,0.218326,0.119643,1.436912,0.3139
-28,277.5,2.216,364.08,0.218326,0.027544,0.330803,0.0723
-28,282.5,2.32,363.96,0.218326,0.101353,1.21725,0.2657
-28,287.5,10.515,371.72,0.218326,0.299993,3.602916,0.7866
-28,312.5,-10.732,347.52,0.218326,-0.402023,-4.828296,-1.0541
-28,317.5,-6.284,352.02,0.218326,-0.351813,-4.225274,-0.9225
-28,322.5,-3.175,355.64,0.218326,-0.219917,-2.641203,-0.5766
-28,327.5,-0.745,358.54,0.218326,-0.146223,-1.756138,-0.3835
-28,332.5,3.546,363.17,0.218326,0.036724,0.441055,0.0964
-28,337.5,9.268,369.26,0.218326,0.257147,3.088335,0.6742
-28,342.5,20.527,380.9,0.218326,0.603816,7.25183,1.5834
-28,347.5,21.088,381.89,0.218326,0.575206,6.908224,1.5083
-28,352.5,17.365,378.56,0.218326,0.442642,5.31613,1.1607
-28,357.5,5.671,367.18,0.218326,0.126218,1.515878,0.3309
-32,2.5,-5.139,357.11,0.209692,-0.27416,-3.292662,-0.6907
-32,7.5,-18.22,343.97,0.209692,-0.685031,-8.227222,-1.7253
-32,12.5,-25.311,336.47,0.209692,-1.037815,-12.464158,-2.6139
-32,32.5,-21.012,337.9,0.209692,-1.08854,-13.073365,-2.7416
-32,37.5,-19.431,340.02,0.209692,-0.905185,-10.871272,-2.2798
-32,42.5,-23.246,336.76,0.209692,-1.053236,-12.649364,-2.6528
-32,47.5,-23.935,336.6,0.209692,-1.135682,-13.639541,-2.8603
-32,52.5,-21.219,339.84,0.209692,-1.041049,-12.502998,-2.6219
-32,57.5,-23.293,338.23,0.209692,-1.115936,-13.402391,-2.8105
-32,62.5,-24.035,337.8,0.209692,-1.166087,-14.004705,-2.937
-32,67.5,-21.648,340.4,0.209692,-1.062563,-12.761382,-2.6763
-32,72.5,-14.381,347.86,0.209692,-0.807741,-9.700969,-2.0344
-32,77.5,-16.578,345.81,0.209692,-0.910253,-10.932139,-2.2926
-32,82.5,-20.905,341.57,0.209692,-0.915369,-10.993582,-2.3057
-32,87.5,-20.743,341.79,0.209692,-0.891971,-10.712572,-2.2464
-32,92.5,-13.907,348.62,0.209692,-0.69394,-8.334219,-1.7479
-32,97.5,-16.646,345.8,0.209692,-0.757323,-9.095449,-1.9074
-32,102.5,-18.642,343.56,0.209692,-0.80824,-9.706962,-2.0355
-32,107.5,-18.677,342.91,0.209692,-0.853633,-10.252132,-2.1501
-32,112.5,-19.402,340.89,0.209692,-1.017255,-12.217233,-2.5621
-32,157.5,-33.43,325.67,0.209692,-1.760006,-21.137672,-4.4329
-32,162.5,-34.583,324.96,0.209692,-1.765978,-21.209396,-4.4479
-32,167.5,-33.53,326.42,0.209692,-1.63348,-19.618095,-4.1139
-32,172.5,-27.863,332.17,0.209692,-1.35141,-16.230434,-3.4037
-32,177.5,-27.061,332.9,0.209692,-1.362879,-16.368177,-3.4325
-32,182.5,-31.119,328.95,0.209692,-1.556951,-18.698982,-3.9213
-32,187.5,-30.976,329.08,0.209692,-1.615058,-19.396847,-4.0678
-32,192.5,-25.604,334.49,0.209692,-1.31757,-15.824016,-3.3185
-32,197.5,-23.23,336.91,0.209692,-1.219198,-14.642568,-3.0706
-32,202.5,-23.201,336.96,0.209692,-1.188136,-14.269513,-2.9926
-32,207.5,-23.468,336.69,0.209692,-1.227944,-14.747607,-3.0925
-32,212.5,-19.643,340.52,0.209692,-1.068885,-12.837309,-2.6921
-32,217.5,-16.738,343.43,0.209692,-0.868468,-10.430301,-2.1873
-32,222.5,-20.182,340.01,0.209692,-1.066961,-12.814202,-2.6871
-32,227.5,-19.512,340.75,0.209692,-1.043438,-12.53169,-2.6281
-32,232.5,-13.079,347.29,0.209692,-0.673073,-8.083607,-1.6952
-32,237.5,-12.448,348.05,0.209692,-0.634699,-7.622735,-1.5984
-32,242.5,-9.27,351.4,0.209692,-0.480087,-5.765845,-1.2093
-32,247.5,-5.577,355.32,0.209692,-0.30347,-3.644675,-0.7643
-32,252.5,1.625,362.8,0.209692,0.064336,0.772675,0.1619
-32,257.5,4.632,366.1,0.209692,0.195278,2.345289,0.4918
-32,262.5,8.171,369.93,0.209692,0.291532,3.501299,0.7344
-32,267.5,9.301,371.32,0.209692,0.303043,3.639546,0.7632
-32,272.5,0.552,362.79,0.209692,-0.105396,-1.265806,-0.2654
-32,277.5,-3.446,358.8,0.209692,-0.200991,-2.413902,-0.5063
-32,282.5,5.416,367.52,0.209692,0.241111,2.895743,0.6071
-32,287.5,11.19,372.87,0.209692,0.46511,5.585971,1.1714
-32,312.5,-22.793,336.19,0.209692,-1.284287,-15.424287,-3.2346
-32,317.5,-19.388,340.28,0.209692,-1.070133,-12.852297,-2.6952
-32,322.5,-11.073,349,0.209692,-0.603376,-7.246546,-1.5198
-32,327.5,-9.088,351.31,0.209692,-0.53508,-6.426311,-1.3477
-32,332.5,-5.858,354.81,0.209692,-0.358693,-4.307903,-0.9034
-32,337.5,0.492,361.44,0.209692,-0.037259,-0.447481,-0.0938
-32,342.5,14.391,375.64,0.209692,0.56927,6.836933,1.4338
-32,347.5,11.802,373.36,0.209692,0.45007,5.405341,1.1335
-32,352.5,10.323,372.16,0.209692,0.349286,4.194925,0.8797
-32,357.5,0.733,362.85,0.209692,-0.113122,-1.358595,-0.2849
-36,2.5,-14.701,347.81,0.200037,-0.88856,-10.671606,-2.135
-36,7.5,-19.896,342.49,0.200037,-1.097053,-13.175607,-2.6358
-36,12.5,-32.058,329.73,0.200037,-1.652592,-19.84763,-3.9706
-36,17.5,-35.398,325.52,0.200037,-1.901594,-22.838144,-4.5689
-36,22.5,-33.033,326.92,0.200037,-1.968241,-23.638574,-4.7289
-36,27.5,-26.005,333.59,0.200037,-1.478783,-17.760184,-3.553
-36,32.5,-25.874,334.11,0.200037,-1.588623,-19.079362,-3.8169
-36,37.5,-29.288,331.16,0.200037,-1.77974,-21.374677,-4.2761
-36,42.5,-34.463,326.58,0.200037,-1.990439,-23.905172,-4.7824
-36,47.5,-30.871,330.6,0.200037,-1.811664,-21.758085,-4.3527
-36,52.5,-26.093,335.85,0.200037,-1.661861,-19.958951,-3.993
-36,57.5,-27.587,334.72,0.200037,-1.780306,-21.381475,-4.2774
-36,62.5,-30.566,331.96,0.200037,-2.006324,-24.095951,-4.8205
-36,67.5,-25.107,337.54,0.200037,-1.779234,-21.3686,-4.2749
-36,72.5,-22.138,340.56,0.200037,-1.671835,-20.078738,-4.0167
-36,77.5,-26.361,336.41,0.200037,-1.868405,-22.439544,-4.4892
-36,82.5,-29.964,332.87,0.200037,-1.951305,-23.435173,-4.6883
-36,87.5,-23.597,339.25,0.200037,-1.544208,-18.545938,-3.7104
-36,92.5,-20.058,342.75,0.200037,-1.303658,-15.656933,-3.1322
-36,97.5,-19.653,343.05,0.200037,-1.242884,-14.927037,-2.9863
-36,102.5,-19.125,343.35,0.200037,-1.20949,-14.525975,-2.906
-36,107.5,-18.728,343.32,0.200037,-1.152373,-13.84,-2.7687
-36,112.5,-19.948,341.37,0.200037,-1.257268,-15.099789,-3.0208
-36,127.5,-16.193,345.45,0.200037,-0.887514,-10.659043,-2.1323
-36,157.5,-35.99,323.97,0.200037,-2.208073,-26.518957,-5.3052
-36,162.5,-38.429,321.9,0.200037,-2.226955,-26.74573,-5.3506
-36,167.5,-32.701,327.91,0.200037,-1.796782,-21.579352,-4.3171
-36,172.5,-32.712,327.95,0.200037,-1.792579,-21.528874,-4.3069
-36,177.5,-27.876,332.51,0.200037,-1.560849,-18.745796,-3.7503
-36,182.5,-28.84,331.77,0.200037,-1.618793,-19.441704,-3.8893
-36,187.5,-29.183,331.56,0.200037,-1.67217,-20.082762,-4.0175
-36,192.5,-23.001,337.81,0.200037,-1.353216,-16.252124,-3.2513
-36,197.5,-22.853,338.01,0.200037,-1.347022,-16.177734,-3.2364
-36,202.5,-22.108,338.84,0.200037,-1.283495,-15.414775,-3.0839
-36,207.5,-22.9,338.07,0.200037,-1.351157,-16.227396,-3.2464
-36,212.5,-18.675,342.28,0.200037,-1.189858,-14.290195,-2.8588
-36,217.5,-14.494,346.5,0.200037,-0.900274,-10.812291,-2.1631
-36,222.5,-18.306,342.7,0.200037,-1.136786,-13.6528,-2.7312
-36,227.5,-17.751,343.33,0.200037,-1.087818,-13.064694,-2.6137
-36,232.5,-13.847,347.36,0.200037,-0.810908,-9.739005,-1.9484
-36,237.5,-15.062,346.26,0.200037,-0.88061,-10.576126,-2.1157
-36,242.5,-12.298,349.14,0.200037,-0.724926,-8.706361,-1.7417
-36,247.5,-8.753,352.82,0.200037,-0.528754,-6.350336,-1.2704
-36,252.5,-1.983,359.81,0.200037,-0.110502,-1.327129,-0.2655
-36,257.5,1.394,363.41,0.200037,0.073269,0.879961,0.176
-36,262.5,3.268,365.46,0.200037,0.160997,1.933574,0.3867
-36,267.5,4.744,367.07,0.200037,0.200938,2.413265,0.4827
-36,272.5,4.113,366.58,0.200037,0.114119,1.370569,0.2742
-36,277.5,-7.408,355.06,0.200037,-0.410246,-4.927054,-0.9855
-36,282.5,-12.384,349.96,0.200037,-0.548231,-6.584254,-1.3173
-36,307.5,-29.962,330.25,0.200037,-1.595432,-19.161138,-3.8332
-36,312.5,-29.941,330.02,0.200037,-1.706219,-20.49169,-4.0994
-36,317.5,-27.349,333,0.200037,-1.617722,-19.428841,-3.8868
-36,322.5,-18.478,342.24,0.200037,-1.156646,-13.891318,-2.779
-36,327.5,-18.878,342.15,0.200037,-1.127647,-13.54304,-2.7093
-36,332.5,-14.621,346.69,0.200037,-0.91346,-10.970655,-2.1947
-36,337.5,-7.853,353.68,0.200037,-0.421489,-5.062083,-1.0126
-36,342.5,-2.46,359.23,0.200037,-0.312967,-3.758734,-0.752
-36,347.5,-5.163,356.68,0.200037,-0.445773,-5.353734,-1.071
-36,352.5,-5.215,356.95,0.200037,-0.451408,-5.42141,-1.0847
-36,357.5,-9.045,353.38,0.200037,-0.643185,-7.724652,-1.5454
-40,2.5,-17.801,345.1,0.189408,-1.478662,-17.758731,-3.364
-40,7.5,-20.729,342.16,0.189408,-1.621398,-19.47299,-3.6886
-40,12.5,-23.554,338.63,0.189408,-1.786187,-21.452106,-4.0634
-40,17.5,-29.571,331.38,0.189408,-2.211785,-26.563538,-5.0319
-40,22.5,-30.775,329.77,0.189408,-2.225684,-26.730465,-5.0633
-40,27.5,-30.028,330.93,0.189408,-1.984428,-23.83298,-4.5147
-40,32.5,-30.029,331.02,0.189408,-2.096217,-25.175566,-4.7689
-40,37.5,-30.947,330.43,0.189408,-2.255126,-27.084063,-5.1305
-40,42.5,-30.136,331.54,0.189408,-2.25589,-27.093239,-5.1321
-40,47.5,-26.975,335.09,0.189408,-1.978193,-23.758098,-4.5002
-40,52.5,-28.278,333.92,0.189408,-2.269312,-27.254437,-5.1627
-40,57.5,-31.625,330.46,0.189408,-2.697495,-32.396915,-6.1366
-40,62.5,-33.19,329.03,0.189408,-2.907122,-34.914535,-6.6134
-40,67.5,-32.464,329.89,0.189408,-2.860221,-34.351254,-6.5067
-40,72.5,-24.062,338.34,0.189408,-2.365638,-28.411312,-5.3817
-40,77.5,-24.401,338.06,0.189408,-2.374876,-28.522261,-5.4028
-40,82.5,-27.342,335.13,0.189408,-2.619097,-31.455355,-5.9584
-40,87.5,-22.854,339.62,0.189408,-2.08919,-25.091172,-4.7529
-40,92.5,-19.67,342.72,0.189408,-1.746607,-20.97675,-3.9734
-40,97.5,-16.251,346.05,0.189408,-1.459231,-17.525364,-3.3197
-40,102.5,-17.152,345.04,0.189408,-1.542613,-18.526782,-3.5094
-40,107.5,-17.778,344.23,0.189408,-1.562198,-18.761998,-3.554
-40,112.5,-18.235,343.58,0.189408,-1.506546,-18.093617,-3.4273
-40,117.5,-20.303,341.39,0.189408,-1.597995,-19.19192,-3.6355
-40,122.5,-15.383,346.4,0.189408,-1.105927,-13.282183,-2.5159
-40,127.5,-15.829,346.1,0.189408,-1.066676,-12.810779,-2.4266
-40,132.5,-16.928,345.13,0.189408,-1.038892,-12.477093,-2.3634
-40,137.5,-21.119,340.88,0.189408,-1.27956,-15.367516,-2.9109
-40,152.5,-33.528,327.25,0.189408,-2.113042,-25.377634,-4.8073
-40,157.5,-38.02,322.97,0.189408,-2.487091,-29.869963,-5.6581
-40,162.5,-35.176,325.95,0.189408,-2.253809,-27.068246,-5.1275
-40,167.5,-35.147,325.9,0.189408,-2.154002,-25.869564,-4.9003
-40,172.5,-33.271,327.57,0.189408,-1.688487,-20.278729,-3.8412
-40,182.5,-35.144,325.65,0.189408,-2.036004,-24.452408,-4.6318
-40,187.5,-26.537,334.51,0.189408,-1.71936,-20.649514,-3.9114
-40,192.5,-24.039,337.14,0.189408,-1.588575,-19.078786,-3.6139
-40,197.5,-21.633,339.65,0.189408,-1.426343,-17.130379,-3.2447
-40,202.5,-17.986,343.36,0.189408,-1.215401,-14.596966,-2.7649
-40,207.5,-17.238,344.17,0.189408,-1.177294,-14.139301,-2.6781
-40,212.5,-17.243,344.19,0.189408,-1.171678,-14.071853,-2.6655
-40,217.5,-14.168,347.32,0.189408,-0.950606,-11.416778,-2.1626
-40,222.5,-13.719,347.79,0.189408,-0.893045,-10.72547,-2.0318
-40,227.5,-13.983,347.57,0.189408,-0.883388,-10.60949,-2.0097
-40,232.5,-12.636,349.05,0.189408,-0.821379,-9.864762,-1.8684
-40,237.5,-13.383,348.43,0.189408,-0.871844,-10.470846,-1.9834
-40,242.5,-11.311,350.61,0.189408,-0.742638,-8.919082,-1.6895
-40,247.5,-8.057,353.97,0.189408,-0.534808,-6.423044,-1.2168
-40,252.5,-4.163,358.03,0.189408,-0.273528,-3.285071,-0.6223
-40,257.5,-0.936,361.47,0.189408,-0.058492,-0.702489,-0.1333
-40,262.5,1.312,363.86,0.189408,0.073473,0.882411,0.1672
-40,267.5,2.68,365.32,0.189408,0.119098,1.430367,0.2709
-40,272.5,0.747,363.43,0.189408,-0.028644,-0.344014,-0.065
-40,277.5,-12.535,350.08,0.189408,-0.678337,-8.146827,-1.5433
-40,282.5,-19.181,343.22,0.189408,-0.900382,-10.813588,-2.0484
-40,302.5,-40.394,321.58,0.189408,-2.038465,-24.481965,-4.6375
-40,307.5,-34.02,326.85,0.189408,-2.021049,-24.272798,-4.598
-40,312.5,-33.93,326.79,0.189408,-2.108282,-25.320467,-4.7966
-40,317.5,-27.128,333.93,0.189408,-1.749351,-21.009706,-3.9797
-40,322.5,-26.847,334.33,0.189408,-1.859553,-22.333232,-4.2304
-40,327.5,-24.187,337.09,0.189408,-1.766515,-21.215845,-4.0188
-40,332.5,-20.516,340.89,0.189408,-1.545395,-18.560194,-3.5157
-40,337.5,-12.379,349.27,0.189408,-0.917795,-11.022718,-2.088
-40,342.5,-13.689,348.23,0.189408,-1.133241,-13.610224,-2.5781
-40,347.5,-10.747,351.4,0.189408,-0.925172,-11.111316,-2.1049
-40,352.5,-11.309,351.2,0.189408,-0.925292,-11.112757,-2.105
-40,357.5,-17.153,345.6,0.189408,-1.422852,-17.088453,-3.2369
-44,2.5,-16.197,346.03,0.177856,-1.653042,-19.853034,-3.5312
-44,7.5,-18.033,344.39,0.177856,-1.888935,-22.686109,-4.035
-44,12.5,-21.064,341.2,0.177856,-2.199687,-26.418241,-4.6989
-44,17.5,-22.471,339.54,0.177856,-2.254633,-27.078142,-4.8162
-44,22.5,-22.683,339.18,0.177856,-2.020701,-24.268619,-4.3167
-44,27.5,-19.683,342.22,0.177856,-1.707044,-20.501598,-3.6466
-44,32.5,-19.207,342.86,0.177856,-1.690716,-20.305499,-3.6117
-44,37.5,-21.798,340.64,0.177856,-1.92335,-23.099434,-4.1087
-44,42.5,-18.459,344.3,0.177856,-1.683619,-20.220264,-3.5964
-44,47.5,-9.481,353.74,0.177856,-0.838085,-10.065401,-1.7902
-44,52.5,-16.725,346.44,0.177856,-1.655084,-19.877559,-3.5355
-44,57.5,-17.183,345.12,0.177856,-1.895403,-22.76379,-4.0488
-44,62.5,-16.403,345.33,0.177856,-1.66339,-19.977314,-3.5533
-44,67.5,-15.728,346.23,0.177856,-1.315742,-15.802061,-2.8107
-44,72.5,-15.613,346.08,0.177856,-1.686382,-20.253448,-3.6026
-44,77.5,-21.54,340.05,0.177856,-2.444992,-29.364354,-5.2231
-44,82.5,-20.233,341.27,0.177856,-2.346444,-28.180792,-5.0126
-44,87.5,-17.498,343.82,0.177856,-2.091182,-25.115096,-4.4673
-44,92.5,-15.585,345.66,0.177856,-1.789713,-21.494453,-3.8232
-44,97.5,-14.949,346.12,0.177856,-1.70261,-20.448346,-3.6371
-44,102.5,-13.905,346.99,0.177856,-1.565149,-18.797439,-3.3436
-44,107.5,-13.205,347.66,0.177856,-1.440238,-17.297258,-3.0767
-44,112.5,-12.987,347.88,0.177856,-1.368035,-16.4301,-2.9223
-44,117.5,-13.766,347.19,0.177856,-1.408403,-16.91492,-3.0086
-44,122.5,-14.116,346.96,0.177856,-1.384599,-16.629034,-2.9578
-44,127.5,-15.586,345.67,0.177856,-1.443915,-17.341419,-3.0846
-44,132.5,-17.932,343.55,0.177856,-1.542627,-18.52695,-3.2955
-44,137.5,-24.924,336.67,0.177856,-1.948661,-23.403419,-4.1628
-44,142.5,-26.463,335.12,0.177856,-1.925121,-23.120703,-4.1125
-44,147.5,-25.093,336.3,0.177856,-1.698746,-20.401939,-3.6287
-44,152.5,-22.968,338.4,0.177856,-1.576026,-18.928072,-3.3668
-44,157.5,-21.06,340.42,0.177856,-1.529594,-18.370424,-3.2675
-44,162.5,-23.092,338.32,0.177856,-1.636606,-19.655638,-3.4961
-44,167.5,-20.125,340.92,0.177856,-1.119377,-13.443718,-2.3913
